date,bc_active_addresses,bc_tx_count,bc_hash_rate,bc_fees_usd,bc_tx_volume_usd,bc_mempool_bytes,cm_mvrv,cm_active_addr,cm_stablecoin_cap,fear_greed,spx,dxy,vix,us10y
2020-09-25 00:00:00+00:00,741029.0,353070.0,162263115.42307216,837679.47297812,1904178398.6342678,20750504.5,1.71066582,1140261.0,18293664326.30619,46.0,3298.46,117.8679,26.38,0.66
2020-09-26 00:00:00+00:00,591249.0,276162.0,144020516.64769718,448045.9788256948,794309819.7184452,263404.5,1.71935636,952990.0,18331755809.185684,45.0,,,,
2020-09-27 00:00:00+00:00,538619.0,259382.0,145940790.2029998,407015.393363995,789919236.0190964,661289.5,1.72167524,784428.0,18376971744.67233,47.0,,,,
2020-09-28 00:00:00+00:00,629197.0,295476.0,123857644.31701957,629103.34552623,1644928781.8498938,23477286.0,1.71621999,884124.0,18311989690.159157,43.0,3351.6,117.6178,26.19,0.67
2020-09-29 00:00:00+00:00,735651.0,347696.0,135379285.64883536,889805.5118573454,1756325729.5985732,21984779.5,1.73140353,998051.0,18311929087.744633,45.0,3335.47,117.526,26.27,0.66
2020-09-30 00:00:00+00:00,748143.0,351417.0,149781337.3136051,1019664.4617825851,1561125507.1341772,19404579.0,1.71995233,1118241.0,18312173714.76929,49.0,3363.0,116.946,26.37,0.69
2020-10-01 00:00:00+00:00,679937.0,304757.0,119056960.428763,1094199.49298434,1674944661.581599,41080912.5,1.69356781,922880.0,18459201293.017437,45.0,3380.8,116.7227,26.7,0.68
2020-10-02 00:00:00+00:00,689077.0,315443.0,130578601.76057878,1288160.7260960203,2283910067.2491984,51334947.0,1.68748627,996361.0,18523447553.2183,41.0,3348.44,116.7321,27.63,0.7
2020-10-03 00:00:00+00:00,642826.0,310855.0,144980653.4253485,772418.7991438297,846455550.5192969,22479982.0,1.68506329,1002444.0,18565672312.348408,40.0,,,,
2020-10-04 00:00:00+00:00,562147.0,268019.0,151592064.050859,591853.718426455,634742572.527444,455691.0,1.70216949,923546.0,18574422956.550385,42.0,,,,
2020-10-05 00:00:00+00:00,635097.0,294986.0,134303836.4311328,1082768.7349297388,1343799081.1799047,22087067.0,1.71835152,946902.0,18594886531.63662,42.0,3408.63,116.1767,27.96,0.78
2020-10-06 00:00:00+00:00,692891.0,317922.0,124710705.25748046,1220125.232074085,1385299160.190378,28052518.0,1.69012311,978521.0,18595811112.79711,47.0,3360.95,116.2681,29.48,0.76
2020-10-07 00:00:00+00:00,762636.0,370554.0,144856280.7221504,1179806.910240235,1847973952.4246747,18827163.5,1.70039927,1063425.0,18633063979.129707,43.0,3419.45,116.3447,28.06,0.81
2020-10-08 00:00:00+00:00,698982.0,330227.0,155408725.01316798,1111494.6628677805,1564119346.8517392,14358846.0,1.73638098,1033122.0,18753320954.456142,46.0,3446.83,116.1657,26.36,0.78
2020-10-09 00:00:00+00:00,714645.0,339343.0,136222462.66586328,1217905.2370317401,2052602359.6675017,19527443.5,1.76179817,1006667.0,18909292608.39034,48.0,3477.13,115.2757,25.0,0.79
2020-10-10 00:00:00+00:00,631182.0,298486.0,137181775.78322852,859894.8560518993,1149403530.058942,4767391.0,1.79700041,917402.0,18947216400.511047,53.0,,,,
2020-10-11 00:00:00+00:00,541483.0,256096.0,134303836.4311328,583799.63049384,651622749.4229141,466027.0,1.80770338,791020.0,18938061963.351505,55.0,,,,
2020-10-12 00:00:00+00:00,658073.0,314174.0,142937654.4874199,857905.4757339802,1519550414.7656412,24432543.5,1.83284911,945894.0,18931870172.357582,52.0,3534.22,,25.07,
2020-10-13 00:00:00+00:00,732250.0,333215.0,159245977.48262888,850506.8766397453,1713107902.128088,5461897.5,1.81348383,1049377.0,18869728404.408043,56.0,3511.93,115.9107,26.07,0.74
2020-10-14 00:00:00+00:00,680468.0,314541.0,142937654.4874199,849905.9962739248,1641335688.119119,9345705.0,1.80880169,952949.0,18840775150.98986,53.0,3488.67,115.6872,26.4,0.73
2020-10-15 00:00:00+00:00,743078.0,340993.0,144856280.7221504,897788.0672735148,1656087273.91197,3945932.0,1.82050458,1035214.0,18828654113.843258,56.0,3483.34,116.0964,26.97,0.74
2020-10-16 00:00:00+00:00,712317.0,324647.0,148693533.1916113,728436.3441653196,1735871118.0383928,6674682.0,1.7940757,973228.0,18795912041.148148,52.0,3483.81,115.7679,27.41,0.76
2020-10-17 00:00:00+00:00,586741.0,275069.0,152419671.45957646,405357.8910331651,694375228.5853593,360851.5,1.79732641,851147.0,18788781295.792652,56.0,,,,
2020-10-18 00:00:00+00:00,512486.0,231557.0,119288755.69898501,416658.8618328352,564810368.5227593,7273897.5,1.81665683,744786.0,18816754469.348454,55.0,,,,
2020-10-19 00:00:00+00:00,679146.0,303929.0,124259120.51977606,588446.3545453851,1621572965.596006,19093365.5,1.85166488,930306.0,18822601822.57156,55.0,3426.92,115.4031,29.18,0.78
2020-10-20 00:00:00+00:00,713764.0,330563.0,143146506.838782,924870.2824900897,1656442476.473881,22785723.0,1.87699868,1011847.0,18979938110.575813,56.0,3443.12,115.2485,29.35,0.81
2020-10-21 00:00:00+00:00,687152.0,311292.0,129229485.3405671,1461640.0124157898,2381891958.1275086,41859016.0,2.013415,1013298.0,19370248916.380737,61.0,3435.56,114.9108,28.65,0.83
2020-10-22 00:00:00+00:00,753892.0,339087.0,136187996.08967456,2197550.043336765,3311533243.6679773,40322905.0,2.02018679,1048775.0,19486913936.563587,73.0,3453.49,115.1158,28.11,0.87
2020-10-23 00:00:00+00:00,712518.0,323869.0,130223558.30472532,1880521.7225218704,2772642131.3782315,46632444.5,2.00849858,977710.0,19446083753.213257,74.0,3465.39,115.0126,27.55,0.85
2020-10-24 00:00:00+00:00,657714.0,306774.0,151099090.55204767,1240565.6932479746,1019815578.520192,25562553.5,2.02902772,1098917.0,19481566788.70638,73.0,,,,
2020-10-25 00:00:00+00:00,547380.0,242273.0,116306536.80651039,851879.590892079,770092624.095325,22005516.0,2.01568826,851199.0,19502116095.680527,76.0,,,,
2020-10-26 00:00:00+00:00,579939.0,252494.0,109348026.05740291,1452362.6074525302,2143577766.8448274,38664262.5,2.01954164,825846.0,19624322708.01613,75.0,3400.97,115.2797,32.46,0.81
2020-10-27 00:00:00+00:00,600338.0,251938.0,98413223.45166263,2581159.896334148,1916977068.721834,64208162.0,2.10370037,827512.0,19648165489.487244,61.0,3390.68,115.0131,33.35,0.79
2020-10-28 00:00:00+00:00,615001.0,261340.0,99407296.41582084,3041572.4046883765,2517314639.707993,67302654.5,2.04049323,817505.0,19832885733.516865,70.0,3271.03,115.8023,40.28,0.79
2020-10-29 00:00:00+00:00,652778.0,276070.0,107359880.12908651,3459471.099815416,2135566368.3007386,68726888.0,2.06357066,887772.0,19873846732.762604,67.0,3310.11,116.3069,37.59,0.85
2020-10-30 00:00:00+00:00,635998.0,268364.0,110342099.02156112,3523576.416338579,1893674939.1413562,71559121.0,2.0801745,901403.0,20029796005.72453,74.0,3269.96,116.1354,38.02,0.88
2020-10-31 00:00:00+00:00,613906.0,275796.0,112330244.94987755,3627758.7209600853,1316281834.8887045,56972522.0,2.10747626,875335.0,20072859456.539783,73.0,,,,
2020-11-01 00:00:00+00:00,592197.0,276280.0,124259120.51977606,2455878.6754980492,1188080329.7413285,53844550.5,2.09316771,897445.0,20075432159.68556,72.0,,,,
2020-11-02 00:00:00+00:00,543348.0,224609.0,94436931.5950298,2838663.756504813,1715336327.8298092,76617935.5,2.06586073,777173.0,20076661311.035057,71.0,3310.24,116.2361,37.13,0.87
2020-11-03 00:00:00+00:00,727413.0,331673.0,124332259.04844461,3937585.748946049,3811487630.8471503,68975124.5,2.09497527,1029970.0,20211042751.582077,71.0,3369.16,115.4802,35.55,0.9
2020-11-04 00:00:00+00:00,707247.0,320697.0,132689483.0919183,2847435.0011881893,1988917620.2442853,62203159.5,2.10823433,1175181.0,20190974717.51091,74.0,3443.44,115.1677,29.57,0.78
2020-11-05 00:00:00+00:00,729209.0,318668.0,122675182.48120748,4605834.214338379,5149644713.046795,75732549.5,2.30749272,1071518.0,20173704426.52555,72.0,3510.45,114.4556,27.58,0.79
2020-11-06 00:00:00+00:00,756129.0,340351.0,127682332.78656289,3787397.489026407,3527917034.289506,71507517.0,2.29919169,1080743.0,20604388099.83617,90.0,3509.44,113.9919,24.86,0.83
2020-11-07 00:00:00+00:00,608746.0,270901.0,121840657.43031493,2078844.1396717667,1502513708.7042077,57997799.0,2.18711473,1055012.0,20637495111.43363,88.0,,,,
2020-11-08 00:00:00+00:00,555482.0,243047.0,115164457.02317438,1486150.5462957078,1123463511.0622897,37482107.0,2.26976446,920529.0,20609340701.515812,82.0,,,,
2020-11-09 00:00:00+00:00,713629.0,326383.0,154387134.41512507,2222515.5136517254,2728063355.8702464,4695307.0,2.23751677,1188873.0,20580201493.645103,90.0,3550.5,114.0895,25.75,0.96
2020-11-10 00:00:00+00:00,684892.0,303270.0,122675182.48120748,2371662.7151001506,2632911827.6774883,7501806.0,2.23228692,1026623.0,20582448484.905174,90.0,3545.53,114.0757,24.8,0.98
2020-11-11 00:00:00+00:00,713744.0,322277.0,122675182.48120748,1680247.5346764904,2715135370.028515,1285844.5,2.28563276,1004339.0,20880672482.39399,86.0,3572.66,,23.45,
2020-11-12 00:00:00+00:00,721180.0,324855.0,133524008.14281088,1651053.5760287244,3262813497.119191,1680082.5,2.35643005,1064270.0,20845802105.31066,87.0,3537.01,114.2843,25.35,0.88
2020-11-13 00:00:00+00:00,685725.0,300040.0,115998982.07406694,1672393.3189727846,2656697442.1882963,11448845.0,2.35455292,999523.0,21049486917.866585,89.0,3585.15,114.2397,23.1,0.89
2020-11-14 00:00:00+00:00,613373.0,273511.0,118502557.22674464,966706.4515975019,1356685552.9036057,3894642.5,2.317866766319,915336.0,21064101880.432587,90.0,,,,
2020-11-15 00:00:00+00:00,555375.0,252715.0,125178757.63388519,678248.0659319302,795037576.249102,11577294.0,2.29883051,845204.0,21054291253.096718,86.0,,,,
2020-11-16 00:00:00+00:00,681273.0,311477.0,135534841.86269382,1373930.45896033,2343880257.789508,16256216.0,2.39979607,1041491.0,21215491112.433304,90.0,3626.91,113.8312,22.45,0.91
2020-11-17 00:00:00+00:00,770689.0,347772.0,137334450.8705656,1560223.3534756592,3117390382.4550147,11746111.5,2.51738625,1142716.0,21171604248.54796,86.0,3609.53,113.682,22.71,0.87
2020-11-18 00:00:00+00:00,807705.0,362007.0,147831351.5740483,1782231.6113051106,4148880836.428013,12761347.0,2.51023261,1197076.0,21184050014.571396,91.0,3567.79,113.46,23.84,0.88
2020-11-19 00:00:00+00:00,717377.0,311061.0,119839616.36476107,1690198.5264329829,2649430667.646257,21133830.0,2.504430386254,1052034.0,21184363568.73366,94.0,3581.87,113.694,23.11,0.86
2020-11-20 00:00:00+00:00,772326.0,348026.0,146956609.8487581,1403265.7632119705,4202034216.731514,8034829.5,2.596127396527,1177776.0,21513351125.239735,86.0,3557.54,113.489,23.7,0.83
2020-11-21 00:00:00+00:00,663959.0,311189.0,147831351.5740483,878179.623758941,2261632554.633789,1132263.5,2.589987418208,1007240.0,21793970097.776043,91.0,,,,
2020-11-22 00:00:00+00:00,587237.0,271125.0,152205060.20049945,591242.6145193098,1454587916.630766,5343110.5,2.55377715,875364.0,21838686329.80152,94.0,,,,
2020-11-23 00:00:00+00:00,671932.0,297840.0,128587033.61766332,1044802.6451119351,2703213540.7977214,19985942.5,2.52775968,1014814.0,22023972033.186535,90.0,3577.59,113.7548,22.66,0.86
2020-11-24 00:00:00+00:00,756417.0,333293.0,118964874.63947083,1635711.4308012445,4162955937.5419774,40659245.0,2.61774563,1052398.0,22209779502.852737,88.0,3635.41,113.4316,21.64,0.88
2020-11-25 00:00:00+00:00,812699.0,361990.0,135584967.41998515,1881507.4472874578,3581534995.903928,34321031.5,2.555478063978,1127776.0,22209986318.64014,94.0,3629.65,113.1823,21.25,0.88
2020-11-26 00:00:00+00:00,736612.0,323975.0,131211258.79353401,1814488.2399802904,3560329146.149023,42651324.0,2.326869284941,1115848.0,22250584833.61778,93.0,,,,
2020-11-27 00:00:00+00:00,719237.0,322445.0,134710225.69469494,1433816.2305713617,3539855459.5656195,34005055.0,2.31953985,1099990.0,22252610752.37048,86.0,3638.35,,20.84,0.84
2020-11-28 00:00:00+00:00,644206.0,293949.0,134710225.69469494,985192.5600987038,1310741286.2452636,10909754.5,2.40313103,1038684.0,22329711272.50174,87.0,,,,
2020-11-29 00:00:00+00:00,589008.0,263573.0,135399801.26976258,724095.046996837,1353406964.7056353,6131058.5,2.45853128,875712.0,22322757758.27379,89.0,,,,
2020-11-30 00:00:00+00:00,623554.0,256551.0,107610727.917311,1377090.2623018543,3302208582.0160117,46994572.5,2.63721867,903580.0,22510830452.96722,88.0,3621.63,113.2256,20.57,0.84
2020-12-01 00:00:00+00:00,841581.0,378068.0,144750713.6586838,2799806.7092940426,4627255393.593444,44335833.0,2.51290662,1179012.0,22927942786.17823,95.0,3662.45,112.8063,20.77,0.92
2020-12-02 00:00:00+00:00,756978.0,327019.0,124752259.79794464,2523414.1239952436,2983704874.188316,45964723.0,2.55197705,1015318.0,22916317898.70224,92.0,3669.01,112.6115,21.17,0.95
2020-12-03 00:00:00+00:00,777633.0,346921.0,149512250.29219317,2817492.2961092372,2744199631.0179462,40448714.0,2.57495934,1165469.0,22926299666.59619,92.0,3666.72,112.0236,21.28,0.92
2020-12-04 00:00:00+00:00,729984.0,318894.0,137132255.0450689,2078420.16068361,3109317273.318671,49802249.5,2.47230116,1070208.0,22966257419.02358,92.0,3699.12,111.7778,20.79,0.97
2020-12-05 00:00:00+00:00,642981.0,282599.0,137132255.0450689,1332834.5969845348,1245963842.4548998,24558160.5,2.51909742,1077064.0,23133652890.690754,93.0,,,,
2020-12-06 00:00:00+00:00,582059.0,258624.0,129513796.43145394,926834.513242693,1002450424.9438207,8228262.5,2.54722977,906549.0,23175712093.01616,95.0,,,,
2020-12-07 00:00:00+00:00,673269.0,300906.0,142846099.00528008,1313874.8929277996,2103990331.796725,16621546.0,2.51748691,1017188.0,23155968850.648003,94.0,3691.96,111.8385,21.3,0.94
2020-12-08 00:00:00+00:00,737193.0,330970.0,137132255.0450689,1406369.8877137501,3771844232.261542,11233057.0,2.40341294,1057637.0,23150461489.01574,95.0,3702.25,111.8639,20.68,0.92
2020-12-09 00:00:00+00:00,748572.0,321079.0,132370718.41155955,1323373.801235514,2599989621.4131374,18622710.5,2.422360712922,1059284.0,23177055027.59823,86.0,3672.82,112.0305,22.27,0.95
2020-12-10 00:00:00+00:00,713602.0,313649.0,123799952.47124276,1353547.1014916445,3877167091.86871,24533695.5,2.38235433,995137.0,23173542773.885868,94.0,3668.1,111.9788,22.52,0.92
2020-12-11 00:00:00+00:00,711679.0,304735.0,131418411.08485769,1275734.2288770021,2913875514.564554,25933310.0,2.34803699,1078069.0,23377309995.168674,89.0,3663.46,112.1417,23.31,0.9
2020-12-12 00:00:00+00:00,654893.0,295410.0,125704567.1246465,942759.8594338422,1929697457.1383855,14130114.5,2.43833504,962538.0,23465744000.523167,90.0,,,,
2020-12-13 00:00:00+00:00,611911.0,276160.0,148463110.1109586,755747.2441937736,3450322095.0157766,1689804.0,2.46411643,938739.0,23487429622.13225,91.0,,,,
2020-12-14 00:00:00+00:00,696656.0,314350.0,134574371.39496115,1136052.3789919598,2685900125.77615,14289534.0,2.474236613553,977389.0,23511217942.87034,95.0,3647.49,112.1708,24.72,0.9
2020-12-15 00:00:00+00:00,722550.0,320440.0,129933875.82961763,1388313.33562396,3108771396.732216,17665971.5,2.48407194,1047043.0,23723395116.50962,91.0,3694.62,111.8601,22.89,0.92
2020-12-16 00:00:00+00:00,751162.0,315217.0,132718173.16882376,1662246.5251565648,4228699631.5529056,46158399.0,2.70395115,1098912.0,23764419257.924248,92.0,3701.17,111.7157,22.5,0.92
2020-12-17 00:00:00+00:00,754492.0,309481.0,119724785.58586197,3764622.346848548,5540206537.115145,69643381.5,2.838980097189,1066159.0,23723781798.82455,92.0,3722.48,111.2226,21.93,0.94
2020-12-18 00:00:00+00:00,851929.0,375549.0,145711560.75178552,4510788.664858939,6176614857.997192,50872551.0,2.82221791,1194851.0,23751265806.207672,95.0,3709.41,111.6071,21.57,0.95
2020-12-19 00:00:00+00:00,756109.0,343536.0,146639659.8648542,2800254.8415594446,2768897617.388285,35064420.5,2.906877174893,1158142.0,24037983504.227528,93.0,,,,
2020-12-20 00:00:00+00:00,638816.0,282043.0,140142966.07337332,1740165.757397466,2436345570.703207,27342916.5,2.850832494921,1075417.0,24006092611.84924,92.0,,,,
2020-12-21 00:00:00+00:00,649848.0,269834.0,126221479.37734285,3241780.36614949,3918912338.912008,47381244.5,2.76690892,1126710.0,23996906995.22484,92.0,3694.92,111.9415,25.16,0.95
2020-12-22 00:00:00+00:00,738842.0,324163.0,132718173.16882376,3087551.77943903,6418279942.846496,50075768.5,2.831513764707,1095221.0,24160160331.82931,88.0,3687.26,112.1947,24.23,0.93
2020-12-23 00:00:00+00:00,782736.0,338463.0,142927263.41257942,3369707.107698524,6427851084.363599,61835188.5,2.75180066,1138302.0,24423747333.299328,93.0,3690.01,111.9807,23.31,0.96
2020-12-24 00:00:00+00:00,639280.0,269559.0,116940488.24665588,2476837.2449134532,4019021845.006808,71596518.0,2.77320466,969168.0,24726496114.019917,86.0,3703.06,,21.53,0.94
2020-12-25 00:00:00+00:00,662980.0,303901.0,133646272.28189245,2217720.4869432994,2352003684.944295,48542909.5,2.87742129,1021183.0,24722885436.573467,94.0,,,,
2020-12-26 00:00:00+00:00,627843.0,273954.0,127149578.49041158,1776182.1317216118,2615234142.573132,39535725.0,3.06732801,957062.0,24726314278.011833,93.0,,,,
2020-12-27 00:00:00+00:00,696527.0,309005.0,137358668.73416725,2494179.2672424708,4714768342.628513,57319356.0,3.033869719213,1049825.0,24778022681.117172,91.0,,,,
2020-12-28 00:00:00+00:00,717073.0,308983.0,147938033.9968089,2711235.3111817744,8026930076.872239,51098543.0,3.03336124,1154354.0,25017749926.87003,92.0,3735.36,111.9752,21.7,0.94
2020-12-29 00:00:00+00:00,775919.0,336311.0,140537799.38571388,2828428.115468294,5504342175.362542,53510773.0,3.00690895,1146131.0,25078375541.84516,91.0,3727.04,111.5172,23.08,0.94
2020-12-30 00:00:00+00:00,807268.0,338258.0,159029615.0943604,2978522.5458025564,5840540994.996466,57962181.5,3.14848763,1221579.0,25096692932.185905,91.0,3732.04,111.3084,22.77,0.93
2020-12-31 00:00:00+00:00,809871.0,344918.0,153482070.38176647,3279398.7726500155,5636631338.131147,47502678.5,3.140996404211,1193822.0,25317429878.536057,95.0,3756.07,111.3169,22.75,0.93
2021-01-01 00:00:00+00:00,609741.0,258080.0,137764027.0294169,1455398.2078534113,4343208402.410698,24325856.5,3.145922773591,1001890.0,25860765174.980785,94.0,,,,
2021-01-02 00:00:00+00:00,711719.0,297111.0,139613208.60028157,2504284.3156627547,6152237015.4746895,24394226.0,3.36183826,1140633.0,26017522972.36384,94.0,,,,
2021-01-03 00:00:00+00:00,812749.0,359116.0,146085344.09830785,2893753.6352049857,5847742860.444979,14130568.0,3.43360474,1184688.0,26934373636.757122,93.0,,,,
2021-01-04 00:00:00+00:00,851667.0,373734.0,159954205.87979275,3516375.453386646,7503147813.225784,24429466.0,3.2392637,1270082.0,27043172917.323856,94.0,3700.65,111.2075,26.97,0.93
2021-01-05 00:00:00+00:00,845343.0,354091.0,145160753.31287554,3677640.8004324054,6775407806.433055,35303869.0,3.40781574,1230529.0,27326088569.74511,93.0,3726.86,110.9574,25.34,0.96
2021-01-06 00:00:00+00:00,924851.0,397384.0,163652569.02152207,4477049.4851396065,7549976673.166344,33816607.0,3.60095708,1344921.0,28052669569.899895,95.0,3748.14,110.8502,25.07,1.04
2021-01-07 00:00:00+00:00,940647.0,401744.0,155331251.95263115,4701567.105017461,9896769612.735806,50715659.5,3.742047073313,1292297.0,28480641168.99731,91.0,3803.79,111.3042,22.37,1.08
2021-01-08 00:00:00+00:00,883788.0,358526.0,136839436.24398455,5435433.863222621,8838843563.36015,81716111.5,3.78863874,1237271.0,28879251825.271313,93.0,3824.68,111.2847,21.56,1.13
2021-01-09 00:00:00+00:00,760179.0,321389.0,133808024.52210465,4571160.4769916665,5814286455.439408,85643602.5,3.6883279,1094947.0,29523607182.030388,93.0,,,,
2021-01-10 00:00:00+00:00,768365.0,331865.0,162879650.9247733,3643194.912175911,4278195465.100052,83945789.5,3.47615243,1177151.0,29476475421.233734,94.0,,,,
2021-01-11 00:00:00+00:00,801285.0,333958.0,157757649.32336533,4563809.325475646,6926936905.870075,81559054.0,3.17723254,1211948.0,29476090400.78733,90.0,3799.61,111.8257,24.08,1.15
2021-01-12 00:00:00+00:00,796457.0,336627.0,151611247.4016758,5843153.716853884,7357383072.698131,89023589.5,3.024579234512,1202314.0,29828459665.121376,84.0,3801.19,111.5501,23.33,1.15
2021-01-13 00:00:00+00:00,772596.0,319167.0,155708848.68280214,4725847.947130554,5277220346.7589445,88867570.5,3.31893271605,1163164.0,29836248092.966305,78.0,3809.84,111.3622,22.21,1.1
2021-01-14 00:00:00+00:00,802110.0,338809.0,150586847.08139417,5760122.5729426,8352711917.09365,86195212.0,3.43968572,1167975.0,29867913955.670486,83.0,3795.54,111.1567,23.25,1.15
2021-01-15 00:00:00+00:00,808283.0,344002.0,158782049.6436469,5500740.880559786,6530346131.6429825,79847066.0,3.21691863,1209589.0,29949701391.74516,88.0,3768.25,111.5106,24.34,1.11
2021-01-16 00:00:00+00:00,733398.0,308461.0,150586847.08139417,3324821.305439297,2570302174.9651437,89656965.5,3.16002808,1115276.0,30115152953.037804,84.0,,,,
2021-01-17 00:00:00+00:00,642730.0,271874.0,136245242.59745187,2359708.0570458584,2561329124.5043206,78962334.0,3.14208979,1002014.0,30147513449.275368,79.0,,,,
2021-01-18 00:00:00+00:00,720228.0,313816.0,148538046.440831,3085563.262248467,3849376580.2371182,82440920.0,3.16789734,1077578.0,30215048271.18534,79.0,,,,
2021-01-19 00:00:00+00:00,757920.0,325083.0,152635647.72195736,3635331.922466609,7509307340.108117,84284034.0,3.12779915,1095890.0,30637982214.930824,80.0,3798.91,111.4527,23.24,1.1
2021-01-20 00:00:00+00:00,755823.0,314809.0,144440445.1597046,3281456.6810408197,5094690667.83868,89809107.5,3.05640832,1107233.0,30785431272.142296,78.0,3851.85,,21.58,1.1
2021-01-21 00:00:00+00:00,736588.0,290754.0,132147641.31632549,3920315.5779263503,4661464273.179369,81437314.5,2.671999724485,1059467.0,30826570399.23626,75.0,3853.07,111.1973,21.32,1.12
2021-01-22 00:00:00+00:00,783335.0,326935.0,145464845.4799862,3691982.6629112507,5354605407.599176,102280887.5,2.83570647,1115180.0,30987952832.662003,40.0,3841.47,111.5516,21.91,1.1
2021-01-23 00:00:00+00:00,710703.0,305209.0,159781151.23197326,2439615.6205648743,2103201286.0037167,80299289.5,2.75080418,1128728.0,31071147158.249367,74.0,,,,
2021-01-24 00:00:00+00:00,608849.0,253971.0,143884925.38771522,1863241.6460687814,1966307038.6473134,60254128.0,2.763770318383,1004162.0,31082066747.323677,70.0,,,,
2021-01-25 00:00:00+00:00,732867.0,309102.0,144920068.73582825,3430771.1712717446,3905630182.601754,80059954.0,2.777191691556,1121794.0,30993788878.32457,74.0,3855.36,111.8676,23.19,1.05
2021-01-26 00:00:00+00:00,768537.0,336935.0,166658079.0462025,2628887.223134517,4228927064.0523696,66350992.5,2.79160837,1182517.0,31318410406.509575,71.0,3849.62,111.6572,23.02,1.05
2021-01-27 00:00:00+00:00,787548.0,323553.0,146990355.43205437,2576778.6193597983,5425004803.729349,68848706.0,2.58416695,1106142.0,31407950776.415627,78.0,3750.77,112.0782,37.21,1.04
2021-01-28 00:00:00+00:00,767142.0,325146.0,150095785.47639358,2799236.5101656364,4988231552.939995,76164700.0,2.83537151,1097896.0,31996377917.828457,55.0,3787.38,112.0059,30.21,1.07
2021-01-29 00:00:00+00:00,888960.0,341036.0,157341788.913185,5927830.549549784,8288844085.460961,79111170.0,2.87127647,1208741.0,33011535021.880043,77.0,3714.24,111.9511,33.09,1.11
2021-01-30 00:00:00+00:00,756022.0,312313.0,140779495.34337604,4717602.895583362,3416568799.038823,71868096.5,2.878188037248,1087755.0,33035089550.076656,76.0,,,,
2021-01-31 00:00:00+00:00,702062.0,290753.0,149060642.12828052,3354950.926542222,3119627987.413366,84619076.0,2.77012967,1063553.0,33086752299.211468,78.0,,,,
2021-02-01 00:00:00+00:00,724841.0,280863.0,124217201.7735671,4428334.453749844,4586348228.014149,85003849.5,2.798474060738,999221.0,33410392922.76093,77.0,3773.86,112.4189,30.24,1.09
2021-02-02 00:00:00+00:00,865515.0,364551.0,157341788.913185,5206601.055430933,4346023783.550835,83082881.0,2.95247741,1202183.0,33879398803.52425,76.0,3826.31,112.2862,25.56,1.12
2021-02-03 00:00:00+00:00,836448.0,344425.0,155271502.21695888,4914131.689372337,4985868433.536457,79560312.0,3.10161426,1187019.0,34444185358.880684,78.0,3830.17,112.2567,22.91,1.15
2021-02-04 00:00:00+00:00,895626.0,367788.0,165622935.69808948,6272363.342283791,6269136960.242842,68614492.5,3.046232040351,1226684.0,34560407752.60577,80.0,3871.74,112.7469,21.77,1.15
2021-02-05 00:00:00+00:00,856297.0,360541.0,174939225.83110696,5484953.255958728,6157892770.648826,78565710.5,3.09428668,1257476.0,35412867173.099976,81.0,3886.83,112.2379,20.87,1.19
2021-02-06 00:00:00+00:00,795079.0,333886.0,169021265.50315762,4773344.524637156,4577756277.630126,69237339.0,3.18428793,1147256.0,36054508313.06186,84.0,,,,
2021-02-07 00:00:00+00:00,718596.0,286364.0,166219498.0035569,3278905.683908417,3515624989.356609,74980401.5,3.141200247585,1159518.0,36506110332.84419,86.0,,,,
2021-02-08 00:00:00+00:00,822971.0,335223.0,172612555.6190783,5870830.670150638,8364117755.063739,81522360.5,3.65741696,1249543.0,37506526391.23932,83.0,3915.59,112.0428,21.24,1.19
2021-02-09 00:00:00+00:00,903883.0,360137.0,152367873.16992718,9291436.043097354,10834628125.018213,73997320.0,3.61855022,1174227.0,37620171525.81566,95.0,3911.23,111.7675,21.63,1.18
2021-02-10 00:00:00+00:00,861426.0,340758.0,152367873.16992718,7780335.760316885,7305646115.878271,81147442.5,3.46683384,1191329.0,38868320391.42273,92.0,3909.88,111.5834,21.99,1.15
2021-02-11 00:00:00+00:00,796146.0,304739.0,137450738.7337105,8872186.489498895,6333458804.686527,78227616.0,3.64585169,1052110.0,39022372197.9303,93.0,3916.38,111.5272,21.25,1.16
2021-02-12 00:00:00+00:00,857246.0,343306.0,151302363.56734022,9813445.721500803,7811431839.715774,82633813.0,3.57975153,1157108.0,39182125384.51402,92.0,3934.83,111.4889,19.97,1.2
2021-02-13 00:00:00+00:00,788028.0,336624.0,167285007.6061438,6946334.441674999,3676762390.3643637,80766626.0,3.54773666,1217682.0,40307949831.16486,92.0,,,,
2021-02-14 00:00:00+00:00,698818.0,298254.0,158760930.78544855,5155853.47150963,3102283702.90204,87181193.0,3.65475277,1122976.0,40552851413.30185,95.0,,,,
2021-02-15 00:00:00+00:00,769869.0,308496.0,160891949.9906224,5911922.730046334,5028594620.989651,85318462.5,3.56148121,1140491.0,40914608860.07323,93.0,,,,
2021-02-16 00:00:00+00:00,745457.0,296388.0,128926661.9130153,5865760.699015841,6187880486.479969,78237648.0,3.6125173,989854.0,40901592007.54938,95.0,3932.59,111.7879,21.46,1.3
2021-02-17 00:00:00+00:00,829226.0,317666.0,147040325.15699264,7250739.439918746,7740989999.164483,78881835.5,3.79432537,1134666.0,41742383663.59651,95.0,3931.33,112.0204,21.5,1.29
